E05000029,Chadwell Heath,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,5,10,9,4,8,3,8,10,8,2,5,10,6,4,1,9,2,7,3,5,1,7,5,2,3,1,8,5,3,2,3,5,6,4,4,3,1,4,4,1,2,4,4,0,4,6,2,2,2,3,2,1,3,5,2,4,2,1,3,11,3,2,2,6,4,3,2,4,2,2,5,4,2,7,4,8,4,8,7,2,3,5,5,0,4,2,3,6,2,3,3,2,3,3,2,4,2,5,1,4,2,4,2,4,2
E05000030,Eastbrook,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,4,0,3,7,2,8,5,6,1,4,3,3,6,6,3,1,3,2,2,3,2,1,1,3,2,3,1,2,3,1,2,1,2,0,2,9,5,0,2,3,4,2,3,4,0,2,15,4,3,4,1,0,2,2,3,5,2,3,2,2,1,7,6,3,4,3,4,9,5,4,8,7,5,3,2,4,3,1,1,3,4,8,0,4,1,4,2,2,1,1,2,3,4,1,0,2,3,11,2,2,2,3,1,3,4
E05000031,Eastbury,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,11,5,7,3,1,2,6,3,5,3,6,11,7,5,3,5,3,1,4,4,6,3,1,5,3,3,5,1,5,4,1,4,3,2,3,1,0,1,3,2,4,3,3,4,5,0,5,6,5,6,7,6,3,5,4,3,4,2,2,3,2,6,2,5,7,5,1,8,4,1,4,3,5,6,5,9,2,5,3,4,2,6,3,5,7,3,4,3,7,5,0,0,1,2,2,3,2,4,4,9,5,4,3,4,0
E05000032,Gascoigne,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,9,8,3,12,5,5,7,5,3,10,0,4,7,4,0,3,8,7,2,3,3,0,2,5,2,6,3,0,2,3,3,1,3,2,3,0,4,1,0,3,4,5,3,16,2,6,6,2,2,4,7,0,4,7,5,1,1,3,4,3,6,3,5,7,5,5,2,4,11,2,4,2,0,1,4,9,4,4,5,4,1,8,2,3,1,0,6,6,3,1,5,1,2,5,11,4,3,3,3,1,5,3,3,4,3
E05000033,Goresbrook,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,3,5,11,2,6,4,6,7,1,3,4,9,4,9,3,3,3,0,5,2,6,0,0,8,5,7,1,2,3,6,5,9,8,4,4,5,2,3,6,1,10,6,5,5,8,5,4,8,5,2,3,9,2,6,7,9,10,4,2,1,1,1,6,4,3,1,3,13,6,4,5,1,5,3,2,0,2,2,3,3,6,1,6,4,4,3,3,3,3,2,5,5,4,2,4,1,3,2,2,6,2,2,6,5,3
E05000034,Heath,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,6,2,7,5,4,6,3,4,4,5,3,1,11,4,3,4,5,4,3,2,3,8,2,6,3,1,9,9,11,7,1,6,5,7,2,4,1,0,5,3,5,1,4,5,5,3,7,5,4,2,6,5,3,6,4,3,4,4,3,5,2,14,2,4,4,8,6,4,3,4,2,4,2,4,5,6,3,2,4,3,7,0,5,0,0,5,4,10,5,5,2,4,2,4,1,1,2,2,4,1,3,1,1,0,1
E05000035,Longbridge,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,4,5,6,2,4,7,7,2,1,2,2,0,4,8,3,1,3,4,3,2,2,2,6,1,3,3,3,2,1,3,0,1,1,3,2,0,0,1,2,1,0,4,2,0,4,1,0,2,0,1,1,12,1,0,2,1,0,1,1,2,0,3,2,0,2,5,2,1,25,1,6,4,2,3,2,3,2,3,2,2,1,4,2,2,1,4,4,4,4,2,2,3,1,1,2,2,2,2,3,1,0,1,1,2,2
E05000036,Mayesbrook,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,5,4,2,7,7,4,3,7,6,2,5,6,3,6,3,3,2,0,5,2,4,1,3,2,1,4,5,8,6,1,3,3,4,2,0,5,1,2,11,4,7,2,1,5,1,4,5,3,1,4,3,4,4,4,2,0,5,7,2,2,3,11,1,1,2,3,3,2,7,2,4,4,3,5,5,3,5,4,3,4,2,0,1,5,5,6,5,4,1,4,4,4,5,3,2,4,6,1,6,4,0,2,2,2,2
E05000037,Parsloes,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,4,1,5,4,7,8,2,5,3,2,7,5,10,2,4,1,5,2,4,8,6,4,1,3,7,5,7,4,1,2,2,6,1,4,3,1,4,3,3,4,4,1,1,1,4,2,2,3,3,1,7,1,3,3,4,0,3,7,2,9,3,3,2,4,1,0,2,3,0,6,10,2,1,1,2,3,1,1,4,2,3,2,3,0,2,2,1,2,6,5,3,0,2,0,2,3,3,1,5,6,2,2,1,0,1
E05000038,River,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,7,6,8,6,4,4,4,1,1,3,9,3,3,3,3,3,3,3,5,7,3,4,2,5,2,3,5,5,1,4,0,3,4,5,2,3,4,3,2,1,4,3,10,6,2,3,4,12,5,8,4,6,5,4,4,4,4,2,6,0,3,3,3,10,4,6,4,2,6,7,4,3,7,4,6,0,4,7,3,7,1,5,3,8,5,2,4,3,4,5,3,3,2,5,4,1,1,3,4,5,1,2,1,0,1
E05000039,Thames,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,6,3,6,7,4,5,3,7,4,5,1,12,7,8,11,3,4,3,1,7,10,3,4,4,2,5,3,8,1,6,4,2,2,2,8,6,2,3,2,4,2,8,2,5,5,1,1,4,7,3,3,8,6,3,9,1,3,7,1,7,6,4,2,5,5,6,6,6,5,3,8,8,3,12,12,6,4,7,11,10,9,11,11,6,4,5,3,4,5,4,3,3,6,1,3,9,8,4,4,6,4,3,1,2,1
E05000040,Valence,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,10,9,6,3,6,1,2,4,3,4,1,1,7,9,2,2,4,6,5,0,4,4,1,5,4,3,3,0,5,2,3,2,6,3,7,3,3,5,1,3,5,3,2,2,2,0,4,4,3,2,2,2,2,1,2,3,1,6,5,6,3,8,1,3,2,1,5,4,2,2,1,2,4,1,4,1,3,5,2,2,2,4,2,4,3,7,1,4,3,5,10,1,10,3,1,3,4,1,2,5,2,1,4,5,1
E05000041,Village,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,2,3,2,0,6,1,7,0,1,2,3,6,6,4,4,7,6,3,1,2,2,0,1,7,6,7,8,4,1,4,3,0,2,12,3,2,3,1,4,3,4,2,4,1,8,6,3,3,0,2,2,5,4,5,5,4,2,5,4,5,3,2,4,5,3,4,2,4,4,2,2,2,5,6,5,0,3,1,0,2,4,1,2,4,6,1,4,5,2,8,2,2,2,3,2,3,1,0,3,5,2,0,4,4,3
E05000042,Whalebone,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,3,1,4,4,2,7,6,1,3,7,2,3,3,2,5,2,4,4,3,4,4,1,5,2,0,2,3,2,2,2,2,1,1,2,6,1,2,1,1,3,4,11,4,0,1,3,10,2,2,4,4,2,5,5,2,5,1,4,2,2,3,10,4,7,5,1,2,4,8,2,6,7,2,8,4,6,4,1,2,4,3,2,4,2,2,6,1,1,1,5,1,5,4,2,3,2,3,1,3,5,6,3,2,2,0
E05000026,Abbey,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,3,5,2,5,4,1,4,7,1,3,1,1,1,3,0,3,4,4,1,2,4,2,2,3,1,1,5,3,4,3,4,1,2,2,2,2,0,2,2,4,2,2,8,7,2,3,2,2,3,1,3,1,5,0,3,0,2,2,2,5,3,2,1,3,2,3,1,0,2,2,2,3,4,0,6,4,3,4,1,2,1,3,3,2,3,0,5,0,2,3,3,1,2,2,2,2,3,0,2,0,2,4,3,1,3
E05000027,Alibon,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,1,3,0,0,1,1,1,2,0,0,0,0,3,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
E05000028,Becontree,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2,0,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,2,0,6,2,1,1,3,1,0,2,3,0,1,0,0,0,0,1,1,2,0,2,0,1,3,2,1,1,2,2,1,1,1,0,1,1,0,0,1,0,0,2,2,2,1,1,0,2,2,0,0,0,0,0,1,2,1,0,0,0,1,0
E05000029,Chadwell Heath,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,3,2,1,3,3,5,2,2,1,2,1,1,0,0,4,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0
E05000030,Eastbrook,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,0,0,1,1,0,1,1,2,3,1,1,4,1,0,2,0,1,0,0,0,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,0,1,0,1,1,2,0,0,0,1,1,0,1,0,0,2,2,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
E05000031,Eastbury,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
E05000032,Gascoigne,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,3,0,2,4,1,0,1,0,0,0,0,0,1,2,1,2,5,7,1,3,1,2,2,2,0,1,0,2,3,2,0,2,1,2,2,0,1,2,4,1,3,1,0,2,0,1,1,1,2,0,1,2,3,1,1,4,0,2,1,2,2,3,4,0,1,2,1,1,3,1,1,3,0,2,3,1,1,0,1,1,3,1,0,1,1,2,0,0,1,0,0,1,2,1,0,1,0,4,1,0,2,2,0,1,0
E05000033,Goresbrook,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,0,2,0,0,0,0,0,2,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,1,1,0,0,3,1,0,4,2,0,0,0,1,0,2,0,0,1,2,1,0,1,2,0,1,1,1,1,1,3,0,1,0,0,0,2,0,1,1,2,1,1,1,1,0,1,0,0,0,2,0,0,0,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
E05000034,Heath,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,1,1,1,1,1,0,0,1,1,1,0,0,2,1,0,2,1,0,1,0,1,0,3,1,0,0,1,1,0,1,2,1,1,0,0,1,0,0,1,1,0,2,1,1,0,0,1,0,0,0,1,4,0,0,0,0,1,0,2,2,0,2,1,1,0,0,1,2,1,0,0,1,0,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1
E05000035,Longbridge,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
E05000036,Mayesbrook,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,1,1,1,1,1,0,0,1,4,0,1,2,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
E05000037,Parsloes,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
E05000038,River,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,0,1,0,0,1,0,0,2,0,0,2,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,2,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,4,0,1,0,0,2,1,0,1,0,2,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1
E05000039,Thames,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,1,2,3,0,1,1,0,0,1,0,0,1,0,2,1,1,0,3,1,1,0,1,2,2,0,0,2,1,2,0,1,1,0,1,3,2,1,0,1,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,0,1,1,0,0,0,4,1,0,3,1,1,0,1,4,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
E05000040,Valence,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,3,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E05000041,Village,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,0,0,2,2,0,0,1,1,0,0,0,1,4,1,2,0,0,0,1,1,1,0,2,0,0,2,1,1,0,1,0,0,1,2,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,2,0,2,0,1,1,0,0,1,2,0,0,2,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
E05000042,Whalebone,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,1,1,2,5,1,1,1,2,0,0,2,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
E05000026,Abbey,Barking and Dagenham,Criminal Damage,Other Criminal Damage,6,5,7,6,8,10,6,2,5,3,5,5,3,1,6,12,8,7,5,1,6,5,4,5,8,7,2,4,4,3,1,1,2,4,4,4,4,3,3,3,3,3,2,3,5,3,0,1,2,4,5,2,6,2,3,3,1,2,2,1,6,4,0,3,5,8,2,2,3,2,7,8,4,3,5,7,5,9,7,5,11,2,3,4,8,7,12,9,5,6,5,4,3,7,8,6,3,7,8,8,7,4,12,4,7
E05000027,Alibon,Barking and Dagenham,Criminal Damage,Other Criminal Damage,1,4,7,4,3,2,2,3,5,2,0,2,0,4,4,0,4,1,0,0,0,2,3,2,3,0,1,4,3,2,0,1,1,2,2,4,3,1,2,3,5,1,1,1,3,2,2,1,3,2,0,1,0,2,2,1,0,1,3,4,2,0,1,0,0,3,0,1,2,2,3,2,1,3,5,1,0,3,2,1,5,1,1,4,2,4,7,1,3,0,1,2,3,2,1,2,3,0,1,2,3,0,1,0,2
E05000028,Becontree,Barking and Dagenham,Criminal Damage,Other Criminal Damage,3,3,3,6,2,2,3,0,1,6,3,0,5,4,2,4,1,4,1,1,3,4,2,3,0,0,0,0,2,2,0,2,3,2,1,2,0,2,1,2,0,0,1,1,0,2,4,0,1,4,1,2,3,2,2,3,2,3,2,7,4,3,1,7,1,4,2,4,5,4,6,4,1,5,1,1,1,3,4,2,5,1,1,5,4,5,5,1,6,1,3,1,4,3,4,1,3,3,0,2,2,4,3,2,0
E05000029,Chadwell Heath,Barking and Dagenham,Criminal Damage,Other Criminal Damage,3,2,5,3,3,4,9,5,4,3,0,3,4,2,5,3,1,3,2,1,2,0,0,6,1,3,4,1,3,1,3,1,3,0,2,1,1,1,0,3,1,0,3,2,1,0,0,1,1,1,2,1,1,0,1,0,2,1,1,5,2,2,4,2,0,1,1,1,2,1,1,0,1,3,1,3,3,2,4,2,1,1,1,2,3,1,3,1,1,1,2,1,1,4,3,2,3,1,3,2,0,3,6,3,4
E05000030,Eastbrook,Barking and Dagenham,Criminal Damage,Other Criminal Damage,2,1,4,3,1,2,4,3,3,0,1,2,3,5,3,1,4,1,2,2,2,1,1,2,1,0,3,2,1,3,2,1,0,1,1,0,4,3,0,0,0,2,0,1,0,0,0,1,1,1,4,0,0,2,1,3,1,0,2,2,2,2,4,1,3,3,0,3,4,0,3,0,2,2,5,4,3,0,8,2,2,2,3,2,2,4,0,0,2,4,0,1,0,2,0,6,1,2,0,1,2,3,1,4,0
E05000031,Eastbury,Barking and Dagenham,Criminal Damage,Other Criminal Damage,2,2,3,4,3,2,0,1,2,3,4,2,4,2,0,3,3,2,4,2,2,1,1,7,2,3,0,3,0,2,0,0,1,1,3,2,2,0,2,1,0,2,5,0,4,1,0,1,3,1,1,2,2,1,3,0,1,0,1,2,3,3,0,3,0,2,0,3,0,4,1,0,1,2,2,3,4,1,1,4,4,0,0,5,6,4,1,4,2,5,3,0,1,1,1,3,1,2,2,4,2,2,7,2,1
E05000032,Gascoigne,Barking and Dagenham,Criminal Damage,Other Criminal Damage,4,3,2,4,2,2,3,1,1,1,1,1,3,4,2,3,2,1,2,3,0,0,2,3,4,3,2,2,0,2,5,2,2,4,0,2,5,2,3,4,2,1,1,4,1,1,2,0,3,1,0,2,2,1,0,3,4,1,2,2,2,3,1,2,3,3,1,5,3,1,4,4,3,5,2,3,4,1,3,2,0,1,4,2,8,1,1,0,3,3,3,0,5,1,4,2,1,0,2,1,0,8,2,4,2
E05000033,Goresbrook,Barking and Dagenham,Criminal Damage,Other Criminal Damage,3,4,3,2,3,4,3,5,3,5,2,4,1,3,5,2,3,1,4,1,0,3,4,8,0,5,3,3,6,0,2,2,1,1,2,3,2,2,1,1,4,1,0,1,2,3,0,0,1,7,0,2,1,2,4,2,2,0,1,4,1,3,3,0,1,1,2,2,2,3,4,2,2,2,1,3,0,2,2,1,0,3,3,3,1,1,1,1,1,2,1,3,2,4,0,1,0,0,1,2,2,2,2,1,4
E05000034,Heath,Barking and Dagenham,Criminal Damage,Other Criminal Damage,3,1,1,2,4,5,1,1,2,2,0,1,1,0,4,3,5,1,3,2,0,2,1,2,2,5,5,1,1,3,1,0,4,2,4,2,2,0,1,1,2,1,2,1,3,1,0,1,1,2,0,2,3,3,1,1,3,2,3,4,5,3,1,2,2,1,1,1,2,3,1,0,1,3,1,4,4,1,0,1,3,3,0,2,1,1,2,4,5,2,2,4,1,3,1,2,0,1,0,4,2,0,3,2,1
E05000035,Longbridge,Barking and Dagenham,Criminal Damage,Other Criminal Damage,3,2,2,1,2,1,3,1,0,3,3,2,3,2,2,4,3,3,0,2,1,2,0,0,1,4,1,0,0,1,0,0,0,0,0,2,0,0,0,5,1,1,1,2,0,0,0,3,1,0,0,1,3,0,0,0,6,1,3,0,1,1,2,1,2,2,0,4,2,2,2,1,0,3,1,0,2,4,2,1,0,1,0,1,2,3,2,2,0,0,0,0,2,3,2,0,0,1,3,1,1,2,1,2,1
E05000036,Mayesbrook,Barking and Dagenham,Criminal Damage,Other Criminal Damage,4,6,1,3,1,2,2,2,3,4,4,4,1,5,1,0,1,1,2,2,2,2,0,2,1,3,2,2,1,5,2,1,2,2,1,1,1,2,4,2,2,1,1,1,0,1,2,2,1,3,1,3,3,0,6,0,0,1,2,1,0,1,3,4,0,5,1,1,0,1,0,0,1,3,7,1,0,2,3,1,0,2,2,0,3,1,1,0,1,0,2,0,1,2,2,1,5,3,0,4,0,3,3,4,2
E05000037,Parsloes,Barking and Dagenham,Criminal Damage,Other Criminal Damage,1,1,3,3,2,1,0,0,4,4,2,4,0,2,7,2,3,1,3,1,2,1,1,4,1,4,0,0,2,1,1,1,2,0,2,1,2,0,2,2,1,0,1,1,0,0,3,1,2,1,1,2,3,1,1,3,3,2,1,3,1,2,2,2,0,0,1,0,1,1,0,2,2,0,1,4,1,2,2,2,2,1,3,2,3,1,2,0,1,3,0,0,0,0,0,3,1,2,1,1,1,1,2,3,2
E05000038,River,Barking and Dagenham,Criminal Damage,Other Criminal Damage,4,1,2,1,3,3,3,2,2,1,3,1,4,3,2,2,1,2,3,2,0,1,0,2,4,4,1,1,0,0,2,1,2,1,4,2,0,0,5,1,1,2,3,1,0,2,4,4,3,3,1,5,6,2,4,3,2,0,1,3,1,1,0,5,3,0,3,3,2,5,9,1,5,1,2,2,2,3,2,0,1,4,0,0,3,1,1,4,6,3,5,2,3,0,2,4,0,2,8,1,3,4,4,1,4
E05000039,Thames,Barking and Dagenham,Criminal Damage,Other Criminal Damage,3,4,6,8,3,3,5,6,1,3,3,5,4,5,4,2,2,2,4,6,2,5,2,1,4,4,2,5,3,1,1,1,1,1,3,1,0,3,3,8,1,2,4,4,2,2,2,3,5,1,3,5,4,3,6,1,1,3,1,4,1,5,4,8,3,3,4,2,1,4,4,2,4,6,2,4,4,5,6,1,1,5,9,2,1,6,5,1,2,6,3,5,1,1,3,1,4,3,2,2,2,0,5,2,5
E05000040,Valence,Barking and Dagenham,Criminal Damage,Other Criminal Damage,0,2,3,4,2,1,2,1,3,1,2,5,0,1,0,2,7,4,1,2,3,2,2,2,0,0,1,1,3,2,3,1,1,1,2,0,2,1,1,2,0,0,1,1,3,0,0,2,1,1,2,3,1,0,0,5,0,0,2,3,5,1,2,4,7,1,0,2,0,0,0,2,2,2,3,5,3,2,1,3,2,0,3,1,3,1,2,0,3,1,2,1,0,1,4,2,1,4,0,2,0,3,4,2,3
E05000041,Village,Barking and Dagenham,Criminal Damage,Other Criminal Damage,0,4,2,2,8,5,2,6,2,0,3,2,0,6,5,4,4,2,4,3,5,2,1,1,2,2,2,2,1,5,2,3,1,0,0,1,2,4,3,1,1,3,0,2,5,3,2,1,2,3,4,2,3,3,2,3,3,1,4,1,2,0,6,2,1,5,2,3,3,5,1,0,1,3,2,2,3,1,0,2,2,0,4,3,7,3,5,5,4,1,2,1,1,2,1,2,4,2,2,3,2,0,5,2,1
E05000042,Whalebone,Barking and Dagenham,Criminal Damage,Other Criminal Damage,6,6,4,6,4,0,3,2,1,0,5,0,5,3,1,1,4,2,1,1,0,1,0,1,3,2,2,1,2,1,2,1,1,0,0,1,6,0,1,3,1,1,4,3,2,0,2,0,2,1,1,0,4,1,2,0,4,0,0,1,3,4,1,8,4,1,2,1,0,6,2,2,5,3,0,1,5,3,3,1,1,2,1,1,3,3,3,0,1,3,0,3,1,2,4,3,1,1,3,6,2,4,2,5,0
E05000026,Abbey,Barking and Dagenham,Drugs,Drug Trafficking,1,1,0,0,0,0,2,0,1,0,0,2,3,1,0,0,1,0,0,1,0,1,0,0,1,2,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0
E05000027,Alibon,Barking and Dagenham,Drugs,Drug Trafficking,0,2,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
E05000028,Becontree,Barking and Dagenham,Drugs,Drug Trafficking,1,0,0,1,0,1,2,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,0,0,0,1,0,2,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0
E05000029,Chadwell Heath,Barking and Dagenham,Drugs,Drug Trafficking,1,0,2,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
E05000030,Eastbrook,Barking and Dagenham,Drugs,Drug Trafficking,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,1,0,1,0,0,0
E05000031,Eastbury,Barking and Dagenham,Drugs,Drug Trafficking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
E05000032,Gascoigne,Barking and Dagenham,Drugs,Drug Trafficking,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
